id,code,display_line_1,display_line_2,display_line_3,REGIMEN_CODE_HX
DFA|*2,*2,ทาบางๆ บริเวณที่เป็น  ,วันละ 2 ครั้ง,-,DC
DFA|*2,*2,-,วันละ 2 ครั้ง,-,FC
DFA|*PRN,*PRN,-,-,-,FC
DFA|DEM*DOC,DEM*DOC,ทาบางๆ บริเวณที่เป็น ทาผิวแห้ง ,ตามแพทย์สั่ง,-,DC
DFA|DFA*H,DFA*H, ทาหน้า ,ก่อนนอน,-,-
DFA|DSKN*2,DSKN*2, ทาผิว ,วันละ 2 ครั้ง,-,-
DFA|DSKN*H,DSKN*H, ทาผิว ,ก่อนนอน,-,-
DFFO|DFFO*H,DFFO*H, ทาฝ่าเท้า ,ก่อนนอน,-,-
DG|*2D,*2D,ทาบริเวณที่ปวด  ,วันละ 2 ครั้ง เช้าและเย็น,-,DG
DG|*PRN,*PRN,ทาบริเวณที่ปวด  ,-,-,DG
DG|2D*H,2D*H,ทาบริเวณที่ปวด  ,ก่อนนอน,-,DG
DG|DB*2D,DB*2D, ทาตัว ,วันละ 2 ครั้ง เช้าและเย็น,-,-
DH|*2,*2,ทาบางๆ บริเวณที่เป็น  ,วันละ 2 ครั้ง,-,DC
DH|*2,*2,-,วันละ 2 ครั้ง,-,H
DH|DH*2,DH*2, ทาศรีษะ ,วันละ 2 ครั้ง,-,-
DH|DRA*2,DRA*2, ทาผื่น ,วันละ 2 ครั้ง,-,-
DIT|DIT*2,DIT*2,ทาบางๆ บริเวณที่เป็น ทาผื่นคัน ,วันละ 2 ครั้ง,-,DC
DIT|DIT*2D,DIT*2D,ทาบางๆ บริเวณที่เป็น ทาผื่นคัน ,วันละ 2 ครั้ง เช้าและเย็น,-,DC
DIT|DIT*3,DIT*3,ทาบางๆ บริเวณที่เป็น ทาผื่นคัน ,วันละ 3 ครั้ง,-,DC
DIT|DIT*PRN,DIT*PRN,ทาบางๆ บริเวณที่เป็น ทาผื่นคัน ,-,-,DC
DIT|DRA*2,DRA*2, ทาผื่น ,วันละ 2 ครั้ง,-,-
DIT|DRA*2D,DRA*2D, ทาผื่น ,วันละ 2 ครั้ง เช้าและเย็น,-,-
DP|DCH*2,DCH*2, ทาหน้าอก ,วันละ 2 ครั้ง,-,-
DP|DHA*2,DHA*2, ทามือ ,วันละ 2 ครั้ง,-,-
DP|DHAFO*2,DHAFO*2, ทามือและเท้า ,วันละ 2 ครั้ง,-,-
DP|DRA*2,DRA*2, ทาผื่น ,วันละ 2 ครั้ง,-,-
DP|DRABO*2,DRABO*2, ทาผื่นตามตัว ,วันละ 2 ครั้ง,-,-
DP|DRABO*DOC,DRABO*DOC, ทาผื่นตามตัว ,ตามแพทย์สั่ง,-,-
DP|DT*2,DT*2, ทาตุ่ม ,วันละ 2 ครั้ง,-,-
DP|DTUM*2,DTUM*2, ทาตุ่มคัน ,วันละ 2 ครั้ง,-,-
DP|DYON*2,DYON*2, ทาผื่นยุงกัด ,วันละ 2 ครั้ง,-,-
DRTAH|1D*H,1D*H,ทาบางๆ บริเวณที่เป็น  ,ก่อนนอน,-,DC
DRTAH|DAC*1H,DAC*1H, ทาสิว ,ก่อนนอน,-,-
DRTAH|DAC*2,DAC*2, ทาสิว ,วันละ 2 ครั้ง,-,-
DRTAH|DAC*H,DAC*H, ทาสิว ,ก่อนนอน,-,-
DRTAH|DFA*H,DFA*H, ทาหน้า ,ก่อนนอน,-,-
DRTAH|DRTAH*1H,DRTAH*1H,ทาบางๆ บริเวณที่เป็น  ,ก่อนนอน,-,DC
DRTAH|DRTAH*D121W,DRTAH*D121W,-,(หลังล้างหน้าแล้ว1/2-1ชั่วโมง),-,-
DRTAH|DRTAH*H,DRTAH*H,ทาบริเวณสิว  ,ก่อนนอน,-,DZ
DRTAH|DRTAH*H,DRTAH*H,ทาบางๆ บริเวณที่เป็น  ,ก่อนนอน,-,DC
DS|B*2,B*2,-,วันละ 2 ครั้ง,-,SU
DS|DA*B,DA*B, ทาบริเวณหน้าท้อง ,วันละ 1 ครั้ง เช้า,-,SU
DSKN|DAB*2,DAB*2,-,วันละ 2 ครั้ง,-,-
DSKN|DAB*DOC,DAB*DOC,-,ตามแพทย์สั่ง,-,-
DSKN|DAL*2,DAL*2,-,วันละ 2 ครั้ง,-,-
DSKN|DBO*1,DBO*1, ทาตามตัว ,วันละ 1 ครั้ง,-,-
DSKN|DBO*2,DBO*2, ทาตามตัว ,วันละ 2 ครั้ง,-,-
DSKN|DBO*DOC,DBO*DOC, ทาตามตัว ,ตามแพทย์สั่ง,-,-
DSKN|Ddc*2,Ddc*2,ทาบางๆ บริเวณที่เป็น  ,วันละ 2 ครั้ง,-,DC
DSKN|DEB*2D,DEB*2D,-,วันละ 2 ครั้ง เช้าและเย็น,-,-
DSKN|DEM*2,DEM*2, ทาผิวแห้ง ,วันละ 2 ครั้ง,-,-
DSKN|DEM*2,DEM*2,ทาบางๆ บริเวณที่เป็น ทาผิวแห้ง ,วันละ 2 ครั้ง,-,DC
DSKN|DEM*DOC,DEM*DOC, ทาผิวแห้ง ,ตามแพทย์สั่ง,-,-
DSKN|DEM*H,DEM*H, ทาผิวแห้ง ,ก่อนนอน,-,-
DSKN|DFA*2,DFA*2, ทาหน้า ,วันละ 2 ครั้ง,-,-
DSKN|DL*2,DL*2, (ทา…เล็บ) ,วันละ 2 ครั้ง,-,-
DSKN|DL*DOC,DL*DOC, (ทา…เล็บ) ,ตามแพทย์สั่ง,-,-
DSKN|DLA*2,DLA*2, ทาแขนและขา ,วันละ 2 ครั้ง,-,-
DSKN|DRA*2,DRA*2, ทาผื่น ,วันละ 2 ครั้ง,-,-
DSKN|DSK*2,DSK*2, ทาหลังอาบน้ำ ,วันละ 2 ครั้ง,-,-
DSKN|DSKN*1,DSKN*1, ทาผิว ,วันละ 1 ครั้ง,-,-
DSKN|DSKN*2,DSKN*2, ทาผิว ,วันละ 2 ครั้ง,-,-
DSKN|DSKN*B,DSKN*B, ทาผิว ,วันละ 1 ครั้ง เช้า,-,-
DSKN|DSKN*DOC,DSKN*DOC, ทาผิว ,ตามแพทย์สั่ง,-,-
DSKN|DSKN*PRN,DSKN*PRN, ทาผิว ,-,-,-
DSKN|DSKN*PRN,DSKN*PRN,ทาบางๆ บริเวณที่เป็น ทาผิว ,-,-,DC
DSKN|DSKNP*2,DSKNP*2, ทาผิวหลังอาบน้ำ ,วันละ 2 ครั้ง,-,-
DSKN|DSKNP*PRN,DSKNP*PRN, ทาผิวหลังอาบน้ำ ,-,-,-
DW|DFO*H,DFO*H, ทาเท้า ,ก่อนนอน,-,-
DW|DHA*1H,DHA*1H, ทามือ ,ก่อนนอน,-,-
DW|DITT*H,DITT*H, ทาผื่นหนา ,ก่อนนอน,-,-
DW|DRA*H,DRA*H, ทาผื่น ,ก่อนนอน,-,-
DW|DW*2,DW*2, ทาผื่นขาว ,วันละ 2 ครั้ง,-,-
DW|DW*2,DW*2,ทาบางๆ บริเวณที่เป็น ทาผื่นขาว ,วันละ 2 ครั้ง,-,DC
DW|DW*H,DW*H, ทาผื่นขาว ,ก่อนนอน,-,-
DW|DW*H/W,DW*H/W, ทาผื่นขาว ,ก่อนนอน สัปดาห์ละ...ครั้ง,-,-
DX|DFA*2,DFA*2, ทาหน้า ,วันละ 2 ครั้ง,-,-
DX|DLE*2,DLE*2, ทาเปลือกตา ,วันละ 2 ครั้ง,-,-
DX|DNN*3,DNN*3, ทาตุ่มหนอง ,วันละ 3 ครั้ง,-,-
DX|DPA*2,DPA*2, ทาปาก ,วันละ 2 ครั้ง,-,-
DX|DRA*2,DRA*2, ทาผื่น ,วันละ 2 ครั้ง,-,-
DX|DRA*DOC,DRA*DOC, ทาผื่น ,ตามแพทย์สั่ง,-,-
DX|DSC*2,DSC*2, ทาอวัยวะเพศ ,วันละ 2 ครั้ง,-,-
DX|DT*1,DT*1,ทาแผล ทาตุ่ม ,วันละ 1 ครั้ง,-,DX
DX|DT*2,DT*2, ทาตุ่ม ,วันละ 2 ครั้ง,-,-
DY|*1,*1,ทาบริเวณที่เป็น  ,วันละ 1 ครั้ง,-,DY
DY|*1,*1,ทาผื่นบางๆ  ,วันละ 1 ครั้ง,-,DP
DY|*2,*2,ทาบางๆ ที่หน้า  ,วันละ 2 ครั้ง,-,DN
DY|*2,*2,ทาแก้ม  ,วันละ 2 ครั้ง,-,DK
DY|*PRN,*PRN,ทาบริเวณที่เป็น  ,-,-,DY
DY|DBT*4,DBT*4, ทาก้น ,วันละ 4 ครั้ง เช้า กลางวัน เย็น ก่อนนอน,-,-
DY|DBT*PRN,DBT*PRN, ทาก้น ,-,-,-
DY|DD*1,DD*1, ทาผื่นที่… ,วันละ 1 ครั้ง,-,-
DY|DD*DOC,DD*DOC, ทาผื่นที่… ,ตามแพทย์สั่ง,-,-
DY|DD1*2,DD1*2,-,วันละ 2 ครั้ง,-,-
DY|DIT*2,DIT*2, ทาผื่นคัน ,วันละ 2 ครั้ง,-,-
DY|DITT*1,DITT*1, ทาผื่นหนา ,วันละ 1 ครั้ง,-,-
DY|DKON*2,DKON*2, ทาบริเวณก้น ,วันละ 2 ครั้ง,-,-
DY|DKON*PRN,DKON*PRN, ทาบริเวณก้น ,-,-,-
DY|DKP*1,DKP*1,-,วันละ 1 ครั้ง,-,-
DY|DLN*2,DLN*2, ทาขาหนีบ ,วันละ 2 ครั้ง,-,-
DY|DNE*2,DNE*2, ทาคอ ,วันละ 2 ครั้ง,-,-
DY|DRA*1,DRA*1, ทาผื่น ,วันละ 1 ครั้ง,-,-
DY|DRA*2,DRA*2, ทาผื่น ,วันละ 2 ครั้ง,-,-
DY|DRA*2,DRA*2,ทาบริเวณที่เป็น ทาผื่น ,วันละ 2 ครั้ง,-,DY
DY|DRA*H,DRA*H, ทาผื่น ,ก่อนนอน,-,-
DY|DRA*OD,DRA*OD, ทาผื่น ,วันละ 1 ครั้ง,-,-
DY|DRAF*1,DRAF*1, ทาผื่นที่หน้า ,วันละ 1 ครั้ง,-,-
DY|DRAH*2,DRAH*2, ทาผื่นที่มือ ,วันละ 2 ครั้ง,-,-
DY|DRN*H,DRN*H, ทาผื่นแดง ,ก่อนนอน,-,-
DY|DTUM*1,DTUM*1, ทาตุ่มคัน ,วันละ 1 ครั้ง,-,-
DY|DYON*1,DYON*1, ทาผื่นยุงกัด ,วันละ 1 ครั้ง,-,-
DZ|2D*1,2D*1,ทาบริเวณสิว  ,วันละ 1 ครั้ง,-,DZ
DZ|2D*H,2D*H,ทาบริเวณสิว  ,ก่อนนอน,-,DZ
DZ|2D*PRN,2D*PRN,ทาบริเวณสิว  ,-,-,DZ
DZ|DAC*2,DAC*2, ทาสิว ,วันละ 2 ครั้ง,-,-
DZ|DB*2,DB*2, ทาตัว ,วันละ 2 ครั้ง,-,-
DZ|DCH*2,DCH*2, ทาหน้าอก ,วันละ 2 ครั้ง,-,-
DZ|DFA*2,DFA*2, ทาหน้า ,วันละ 2 ครั้ง,-,-
DZ|DFA*H,DFA*H, ทาหน้า ,ก่อนนอน,-,-
EC|*1,*1,-,วันละ 1 ครั้ง,-,EN
EC|5*5,5*5, 5 ซีซี,วันละ 5 ครั้ง ทุก 4 ชั่วโมง,-,-
EC|6*4P,6*4P, 6 ซีซี,วันละ 4 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,ก่อนนอน,-
EC|8*4,8*4, 8 ซีซี,วันละ 4 ครั้ง เช้า กลางวัน เย็น ก่อนนอน,-,-
EO|*H*2,*H*2,ทาบางๆ บริเวณที่เป็น  ,วันละ 2 ครั้ง,-,DC
EO|*H*2,*H*2,ป้ายตา  ,วันละ 2 ครั้ง,-,EO
EO|*H*2,*H*2,ป้ายตาขวา  ,วันละ 2 ครั้ง,-,RP
EO|*H*2,*H*2,-,วันละ 2 ครั้ง,-,PA
EO|*H*H,*H*H,ป้ายตา  ,ก่อนนอน,-,EO
EO|*H*H,*H*H,ป้ายตาขวา  ,ก่อนนอน,-,RP
EO|H*2,H*2,ทาบางๆ บริเวณที่เป็น  ,วันละ 2 ครั้ง,-,DC
EO|PA*DOC,PA*DOC, เวลาใจสั่น ,ตามแพทย์สั่ง,-,PA
FBB|1*1,1*1,ทาตุ่ม 1 ,วันละ 1 ครั้ง,-,DT
FL|FL*1H,FL*1H, เวลาท้องอืด แน่นท้อง ,ก่อนนอน,-,-
FL|FL*2P,FL*2P, เวลาท้องอืด แน่นท้อง ,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,-
FL|FL*3P,FL*3P, เวลาท้องอืด แน่นท้อง ,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,-
FL|FL*H,FL*H, เวลาท้องอืด แน่นท้อง ,ก่อนนอน,-,-
IH|1-2*Q6,1-2*Q6,พ่นสูดทางปาก 1 ถึง 2 ที,ทุก 6 ชั่วโมง,-,IH
IH|1*1,1*1,พ่นสูดทางปาก 1 ที,วันละ 1 ครั้ง,-,IH
IH|1*1,1*1,พ่นสูดทางปาก 1 เม็ด,วันละ 1 ครั้ง,-,IH
IH|1*1H,1*1H,พ่นสูดทางปาก 1 ที,ก่อนนอน,-,IH
IH|1*1HAD,1*1HAD,พ่นสูดทางปาก 1 ที,ก่อนนอน (วัน เว้น วัน),-,IH
IH|1*2,1*2,พ่นสูดทางปาก 1 ที,วันละ 2 ครั้ง,-,IH
IH|1*B,1*B,พ่นสูดทางปาก 1 ที,วันละ 1 ครั้ง เช้า,-,IH
IH|1*B,1*B,พ่นสูดทางปาก 1 เม็ด,วันละ 1 ครั้ง เช้า,-,IH
IH|1*D,1*D,พ่นสูดทางปาก 1 ที,ทุกวันที่ ....... ของเดือน,-,IH
IH|1*H,1*H,พ่นสูดทางปาก 1 ที,ก่อนนอน,-,IH
IH|1*Q15M,1*Q15M,พ่นสูดทางปาก 1 ที,ทุก 15 นาที,-,IH
IH|1*Q4,1*Q4,พ่นสูดทางปาก 1 ที,ทุก 4 ชั่วโมง,-,IH
IH|2-4*PRN,2-4*PRN,พ่นสูดทางปาก 2 ถึง 4 ที ที,-,-,IH
IH|2*1,2*1,พ่นสูดทางปาก 2 ที,วันละ 1 ครั้ง,-,IH
IH|2*PRN,2*PRN,พ่นสูดทางปาก 2 ที,-,-,IH
IH|2*Q6,2*Q6,พ่นสูดทางปาก 2 ที,ทุก 6 ชั่วโมง,-,IH
IH|2*Q8,2*Q8,พ่นสูดทางปาก 2 ที,ทุก 8 ชั่วโมง,-,IH
IH|6*DOC,6*DOC,พ่นสูดทางปาก 6 ที,ตามแพทย์สั่ง,-,IH
IH|6*Q6,6*Q6,พ่นสูดทางปาก 6 ที,ทุก 6 ชั่วโมง,-,IH
IJ|*1W,*1W,ฉีดใต้ผิวหนัง  มิลลิกรัม,สัปดาห์ละ 1 ครั้ง,-,SC
IJ|*Q12,*Q12,ฉีดเข้ากล้าม  มิลลิกรัม,ทุก 12 ชั่วโมง,-,IM
IJ|10*1W,10*1W,ยาฉีด 10 มิลลิกรัม,สัปดาห์ละ 1 ครั้ง,-,IJ
IJ|15*1W,15*1W,ฉีดใต้ผิวหนัง 15 มิลลิกรัม,สัปดาห์ละ 1 ครั้ง,-,SC
IJ|2 ml*3W,2 ml*3W,ฉีดเข้ากล้าม  ,สัปดาห์ละ 3 ครั้ง,-,IM
IJ|20*1W,20*1W,ฉีดใต้ผิวหนัง 20 มิลลิกรัม,สัปดาห์ละ 1 ครั้ง,-,SC
IJ|20*Q2W,20*Q2W,ยาฉีด 20 มิลลิกรัม,ทุก 2 สัปดาห์,-,IJ
IJ|3.75*Q4,3.75*Q4,ยาฉีด 3.75 มิลลิกรัม,ทุก 4 ชั่วโมง,-,IJ
IM|*1M,*1M,ฉีดเข้ากล้าม  มิลลิกรัม,วันละ 1 ครั้งพร้อมอาหารเช้า,-,IM
IM|0.5*DOC,0.5*DOC,ฉีดเข้ากล้าม 0.5 มิลลิลิตร,ตามแพทย์สั่ง,-,IM
IM|150*Q2W,150*Q2W,ฉีดเข้ากล้าม 150 มิลลิกรัม,ทุก 2 สัปดาห์,-,IM
MP|*3A,*3A,ป้ายแผลในปาก  ,วันละ 3 ครั้ง ก่อนอาหาร เช้า กลางวัน เย็น,-,MP
MS|1-2*2,1-2*2,พ่นในปากครั้งละ 1 ถึง 2 ที,วันละ 2 ครั้ง,-,MS
MS|1-2*3,1-2*3,พ่นในปากครั้งละ 1 ถึง 2 ที,วันละ 3 ครั้ง,-,MS
MS|1*2,1*2,พ่นในปากครั้งละ 1 ที,วันละ 2 ครั้ง,-,MS
MS|1*3,1*3,พ่นในปากครั้งละ 1 ที,วันละ 3 ครั้ง,-,MS
MS|1*H,1*H,พ่นในปากครั้งละ 1 ที,ก่อนนอน,-,MS
MS|1*PRN,1*PRN,พ่นในปากครั้งละ 1 ที,-,-,MS
MS|2*PRN,2*PRN,พ่นในปากครั้งละ 2 ที,-,-,MS
MW|*2P,*2P,อมบ้วนปาก  ,วันละ 2 ครั้ง หลังอาหาร เช้า เย็น,-,MW
MW|*3P,*3P,อมบ้วนปาก  ,วันละ 3 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,-,MW
MW|*4P,*4P,อมบ้วนปาก  ,วันละ 4 ครั้ง หลังอาหาร เช้า กลางวัน เย็น,ก่อนนอน,MW
MW|*H,*H,อมบ้วนปาก  ,ก่อนนอน,-,MW
NB|1*1,1*1,ใช้กับเครื่องพ่นยา 1 ,วันละ 1 ครั้ง,-,NB
NB|1/2*1,1/2*1,ใช้กับเครื่องพ่นยา 1/2 (ครึ่ง) ,วันละ 1 ครั้ง,-,NB
